Date,ADS.DE,AKZA.AS,ALV.DE,ASML.AS,ATO.PA,BAS.DE,BAYN.DE,BEI.DE,BMW.DE,BN.PA,BNP.PA,CA.PA,CAP.PA,CO.PA,COFB.BR,CON.DE,CRBN.AS,CS.PA,DAI.DE,DBK.DE,DSY.PA,DTE.DE,EN.PA,ENGI.PA,EO.PA,EXO.MI,G.MI,GFC.PA,HEI.DE,HEIA.AS
2002-03-01,6138976.0,1194756.0,782845.0,3565887.0,80653.0,4620718.0,3300991.0,140640.0,2467139.0,2972945.0,4856374.0,3659727.0,402469.0,810661.0,1087.0,460140.0,133900.0,5257064.0,5067763.0,4010091.0,273550.0,14363917.0,408373.0,2068900.0,9641.0,95003.0,4743567.0,15747.0,13800.0,842500.0
2002-03-04,2226420.0,1077156.0,1036255.0,4960511.0,130283.0,6737198.0,4184203.0,151737.0,2128742.0,3806437.0,4382983.0,2320155.0,1621433.0,367937.0,7091.0,823357.0,225100.0,14117314.0,6491194.0,6187045.0,1186458.0,18358968.0,991838.0,3000000.0,14794.0,112837.0,4850563.0,21838.0,26072.0,2407600.0
2002-03-05,1197428.0,1175289.0,1066259.0,3976622.0,205214.0,6148986.0,3421036.0,123705.0,1883968.0,3133541.0,3283160.0,1797751.0,1264231.0,335731.0,7830.0,370857.0,80500.0,8845122.0,6201745.0,5345890.0,970494.0,23729992.0,1394439.0,5795400.0,8179.0,49900.0,5704593.0,18367.0,38125.0,1853900.0
2002-03-06,797256.0,794222.0,816492.0,2319308.0,73897.0,4920010.0,4105378.0,106290.0,2677389.0,2801565.0,3878755.0,7291498.0,890566.0,485032.0,2702.0,407614.0,100800.0,5519416.0,4933991.0,4106417.0,1390012.0,16749334.0,2397506.0,3815100.0,5758.0,70384.0,5073920.0,15735.0,15573.0,656300.0
2002-03-07,2088380.0,1062133.0,1061604.0,3134276.0,86385.0,6824910.0,3485581.0,156369.0,2220271.0,5947759.0,4437334.0,3733046.0,967021.0,682683.0,4271.0,255868.0,82300.0,5485170.0,5706055.0,6204515.0,968190.0,22630144.0,1976869.0,3752900.0,7883.0,80401.0,6880099.0,4507.0,29595.0,630400.0
2002-03-08,1344504.0,939111.0,935136.0,5418952.0,93411.0,5642910.0,4176022.0,330696.0,1955355.0,2840801.0,5126360.0,3523929.0,1005142.0,415799.0,4648.0,577116.0,94100.0,6475672.0,5531686.0,3797112.0,751740.0,20247036.0,1571214.0,4097900.0,16063.0,74624.0,9279439.0,16847.0,17082.0,702700.0
2002-03-11,4714960.0,520267.0,764337.0,3698669.0,92795.0,5619484.0,2908277.0,116022.0,2035858.0,2017808.0,3409295.0,1904436.0,1108202.0,369095.0,1989.0,417354.0,114300.0,4601551.0,4694214.0,4200963.0,548972.0,20967276.0,1280130.0,2092200.0,20221.0,164989.0,3342165.0,5153.0,19523.0,830900.0
2002-03-12,4603520.0,1445244.0,656051.0,3429956.0,261575.0,4858916.0,3910631.0,127950.0,1888151.0,2393629.0,2781554.0,2092482.0,1152163.0,204794.0,6553.0,121476.0,320500.0,7055998.0,4083418.0,4337193.0,942260.0,15290459.0,886187.0,2750100.0,4875.0,44361.0,3143770.0,5415.0,25923.0,653600.0
2002-03-13,1382552.0,1400711.0,1031035.0,6361295.0,349978.0,7112516.0,9348331.0,113034.0,1506994.0,7359813.0,3816373.0,2868078.0,2222513.0,289552.0,6005.0,268251.0,107500.0,7896324.0,6812224.0,6296211.0,1149800.0,16297687.0,724149.0,2924300.0,8340.0,83687.0,4234481.0,9908.0,10645.0,521900.0
2002-03-14,1666848.0,688267.0,649597.0,1914528.0,339728.0,5689094.0,3945348.0,129825.0,1232690.0,3866780.0,2311302.0,4794070.0,845387.0,304681.0,4385.0,165327.0,98800.0,8159346.0,4320700.0,4644342.0,832778.0,10317826.0,689686.0,3065400.0,11463.0,87212.0,3163031.0,12711.0,8715.0,687200.0
2002-03-15,10585408.0,721778.0,2745847.0,2151551.0,364599.0,14328794.0,8471382.0,145173.0,6473392.0,3272200.0,2830841.0,2570401.0,785379.0,167007.0,5321.0,289951.0,136100.0,16195752.0,13833331.0,9622825.0,1487778.0,39895894.0,811919.0,4376500.0,15069.0,112281.0,9965192.0,4876.0,12296.0,923000.0
2002-03-18,4372448.0,728267.0,1223692.0,2120477.0,125322.0,4442398.0,3869845.0,163497.0,1486839.0,2131351.0,3044016.0,2187495.0,958462.0,306202.0,4198.0,172245.0,95300.0,11823997.0,5068187.0,4813371.0,890536.0,15442479.0,926718.0,1970900.0,46731.0,135389.0,5574310.0,6548.0,16984.0,339200.0
2002-03-19,3725472.0,1000356.0,760733.0,2849821.0,121966.0,5661668.0,2154493.0,70095.0,2013681.0,2314817.0,2638051.0,3076707.0,1282055.0,197036.0,1646.0,264629.0,109700.0,11044360.0,4329566.0,4123760.0,1247620.0,29383024.0,1073504.0,2409000.0,55066.0,117210.0,3755938.0,8228.0,15795.0,751200.0
2002-03-20,792192.0,1126222.0,859430.0,4112005.0,170810.0,5020480.0,3746311.0,63330.0,2341108.0,2150800.0,2789186.0,2799820.0,1058370.0,317843.0,2154.0,274888.0,88500.0,7395323.0,5453547.0,4295068.0,687962.0,20526184.0,1289348.0,4505800.0,17239.0,23665.0,3508373.0,7863.0,5584.0,601000.0
2002-03-21,5091728.0,724267.0,748236.0,4084285.0,111668.0,3739424.0,2614706.0,54810.0,3256498.0,1880900.0,1874637.0,1654274.0,881194.0,236683.0,5407.0,355589.0,155600.0,5208097.0,5608266.0,4170918.0,613310.0,18287207.0,806430.0,2608100.0,18716.0,100170.0,2800818.0,11832.0,26833.0,660200.0
2002-03-22,1295784.0,626222.0,1078340.0,2388437.0,129274.0,2890382.0,3103569.0,37401.0,1519107.0,3447836.0,2134126.0,1608347.0,557063.0,190983.0,2314.0,278989.0,82800.0,5256895.0,3349648.0,2395726.0,475302.0,21445944.0,573919.0,3068300.0,8801.0,81567.0,3165127.0,3575.0,20064.0,736800.0
2002-03-25,3152400.0,425511.0,705242.0,1712343.0,167078.0,3413538.0,1748644.0,74718.0,2077119.0,2269574.0,2393046.0,1538334.0,596491.0,153570.0,5798.0,153708.0,78000.0,4115656.0,3332436.0,4013643.0,342114.0,11329868.0,642736.0,2908000.0,24563.0,36703.0,3182463.0,13417.0,6134.0,752000.0
2002-03-26,4891968.0,694400.0,1054618.0,2368725.0,91605.0,4582634.0,2372383.0,69321.0,3151953.0,2086133.0,3202447.0,1770561.0,673906.0,264217.0,7348.0,282849.0,135000.0,6101304.0,5446183.0,3984175.0,1035064.0,16823886.0,579385.0,2666600.0,10038.0,33761.0,4956797.0,15356.0,27174.0,495900.0
2002-03-27,656400.0,548356.0,591542.0,2022807.0,94986.0,4825640.0,1980527.0,40512.0,1769512.0,2053866.0,3822481.0,2659409.0,500221.0,447526.0,11468.0,243488.0,57000.0,7059042.0,4597570.0,3303992.0,1307478.0,14399719.0,899397.0,3617000.0,12061.0,29256.0,3251958.0,10531.0,45200.0,422000.0
2002-03-28,2740944.0,543051.0,706810.0,4204569.0,234007.0,3994598.0,2530969.0,157038.0,1260618.0,3138462.0,5122069.0,3605761.0,,376031.0,4431.0,377868.0,63372.0,10409344.0,2732577.0,2829181.0,1282780.0,12334191.0,1522695.0,0.0,28597.0,0.0,3559631.0,176144.0,13228.0,543388.0
2002-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2002-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2002-04-02,4442064.0,730667.0,650705.0,3423249.0,91054.0,4410776.0,3017804.0,114549.0,1573655.0,1583790.0,2623629.0,2270686.0,647509.0,584662.0,1759.0,423948.0,58200.0,5006522.0,3547349.0,3708359.0,695892.0,12495635.0,707564.0,2736900.0,44952.0,57134.0,3587013.0,6534.0,14340.0,609300.0
2002-04-03,4671216.0,915467.0,759698.0,4216862.0,119666.0,9096282.0,2783927.0,120588.0,1692677.0,2324164.0,3037459.0,2420182.0,762943.0,369483.0,1053.0,308926.0,57600.0,7214187.0,5624521.0,3905675.0,1214478.0,9316845.0,1204329.0,3864400.0,27482.0,138754.0,4461921.0,6851.0,12488.0,559800.0
2002-04-04,3105776.0,909867.0,756117.0,4634784.0,167359.0,6516164.0,3894058.0,163542.0,1669677.0,1784716.0,2606226.0,1694735.0,950806.0,201131.0,1172.0,395877.0,81700.0,7016361.0,5369664.0,3896768.0,851306.0,9260454.0,1196384.0,3717700.0,25803.0,154813.0,5225067.0,6706.0,37452.0,592700.0
2002-04-05,2642544.0,677244.0,772084.0,2999236.0,202324.0,3090460.0,2140633.0,40239.0,854702.0,1484834.0,1726828.0,1529726.0,899632.0,364214.0,2156.0,237754.0,87100.0,4554179.0,2749218.0,3040927.0,568526.0,9984286.0,497530.0,2474300.0,15120.0,52735.0,6161937.0,14196.0,20847.0,514600.0
2002-04-08,445820.0,644267.0,903836.0,5106503.0,178843.0,4188078.0,2776695.0,72705.0,1072367.0,1626587.0,2568968.0,1963897.0,1034750.0,224180.0,644.0,237013.0,116600.0,7248366.0,4524590.0,4607609.0,923066.0,11503964.0,714781.0,2098500.0,18475.0,85463.0,4906527.0,9281.0,19122.0,727200.0
2002-04-09,925516.0,1104711.0,689252.0,3305661.0,159463.0,4301930.0,1770838.0,109128.0,1272873.0,1447310.0,2132006.0,1942336.0,987800.0,162639.0,503.0,201857.0,43600.0,5981388.0,2667492.0,3976326.0,704970.0,9045715.0,662302.0,2188700.0,44640.0,23108.0,4107609.0,9490.0,22294.0,1494500.0
2002-04-10,3427840.0,1503289.0,927174.0,3233658.0,156359.0,3862870.0,2077155.0,77100.0,1349379.0,3646308.0,2973697.0,1261042.0,968466.0,207929.0,1459.0,275937.0,124600.0,6886347.0,6890942.0,5044495.0,414690.0,15582636.0,1619660.0,1972000.0,14106.0,83396.0,4400213.0,9113.0,21824.0,1415100.0
2002-04-11,639688.0,3795022.0,999887.0,3181572.0,114701.0,5394968.0,2010019.0,55725.0,1729479.0,6770133.0,2539968.0,2554911.0,1015395.0,341606.0,802.0,827077.0,79600.0,5685145.0,5552847.0,4326452.0,627280.0,19600828.0,1004577.0,2889700.0,5453.0,55677.0,7437694.0,18037.0,19881.0,836100.0
2002-04-12,913368.0,1356800.0,620695.0,2743048.0,114074.0,3574670.0,2313669.0,59226.0,1634310.0,2672401.0,2726557.0,2531521.0,1638023.0,454619.0,1489.0,2435876.0,93300.0,5699996.0,3524479.0,6526501.0,676030.0,13314897.0,1494547.0,3215800.0,4663.0,90153.0,5212102.0,8648.0,7252.0,542600.0
2002-04-15,603496.0,674400.0,705482.0,2106720.0,79491.0,2433330.0,1913642.0,25116.0,1067744.0,2131139.0,2071511.0,1389856.0,538313.0,300066.0,1954.0,615206.0,64700.0,3671260.0,3895765.0,3289767.0,464152.0,12701610.0,769350.0,1520700.0,16063.0,89226.0,5318942.0,14253.0,7621.0,1448700.0
2002-04-16,373572.0,1070489.0,629407.0,5788141.0,221243.0,4234382.0,1997703.0,39588.0,1541570.0,5299355.0,4229626.0,1889640.0,890557.0,268857.0,4596.0,636782.0,113000.0,5446370.0,7706965.0,4571444.0,1430842.0,16709397.0,1131905.0,2803900.0,12513.0,101098.0,3862486.0,8851.0,3023.0,1067100.0
2002-04-17,793376.0,1187289.0,719315.0,4431162.0,139782.0,3831154.0,2397820.0,54144.0,1124881.0,2588103.0,2554045.0,1254199.0,658453.0,116405.0,7109.0,320891.0,82100.0,6343189.0,5049501.0,5109309.0,1434404.0,18286469.0,2102077.0,1882300.0,11884.0,87424.0,5207455.0,23090.0,11206.0,584900.0
2002-04-18,3526944.0,976267.0,1984219.0,4454159.0,89755.0,4932422.0,3015820.0,100173.0,1562016.0,4750493.0,3170814.0,1576340.0,783634.0,217582.0,5307.0,381990.0,83300.0,5287713.0,5812520.0,4820118.0,608856.0,23710556.0,983328.0,2317900.0,19254.0,191436.0,5336159.0,7257.0,32199.0,298000.0
2002-04-19,784156.0,1239911.0,647156.0,2343606.0,76843.0,2888942.0,2637411.0,158184.0,1003136.0,2751362.0,5836599.0,1422041.0,458025.0,503081.0,1377.0,260467.0,121100.0,7115414.0,3517855.0,3582839.0,712392.0,11423305.0,812523.0,2242300.0,13129.0,67416.0,6733760.0,21879.0,8481.0,589600.0
2002-04-22,414492.0,1190933.0,722237.0,1897075.0,123314.0,3555596.0,2528198.0,238467.0,923601.0,3326553.0,2903566.0,2529088.0,1485975.0,256203.0,10000.0,449543.0,93500.0,3898193.0,2688245.0,3436934.0,811936.0,13294134.0,592629.0,2181900.0,8428.0,191092.0,8984606.0,34741.0,45728.0,401400.0
2002-04-23,816640.0,1905244.0,848171.0,3247278.0,258698.0,6567122.0,3968658.0,103608.0,1064054.0,8542929.0,2587322.0,3539427.0,3451076.0,203208.0,9527.0,189284.0,101500.0,13328841.0,3865591.0,4110795.0,1142696.0,23209280.0,668429.0,4224900.0,4712.0,45978.0,5621209.0,14108.0,20761.0,895700.0
2002-04-24,676688.0,848356.0,682494.0,2365235.0,70768.0,3602972.0,2814857.0,95007.0,1128175.0,3905389.0,3658927.0,1974326.0,1022593.0,118432.0,16728.0,599847.0,68400.0,4967422.0,4518373.0,4171185.0,475620.0,15589336.0,1000694.0,1795100.0,11280.0,51649.0,4017159.0,5444.0,4453.0,776400.0
2002-04-25,1181328.0,2010222.0,1222754.0,4804732.0,167813.0,8076994.0,4751224.0,147291.0,3226768.0,3292174.0,3143936.0,2238203.0,2772068.0,240830.0,13462.0,709113.0,58200.0,10957679.0,7202812.0,6456086.0,1078726.0,24118745.0,1171450.0,2790600.0,13614.0,117051.0,7074982.0,3649.0,17292.0,1148900.0
2002-04-26,684308.0,1354044.0,716630.0,2715670.0,135699.0,5736340.0,6023353.0,103422.0,2094291.0,5539107.0,4897637.0,1953865.0,1333782.0,354719.0,13615.0,426819.0,91300.0,6490594.0,4970142.0,7631571.0,683794.0,20269140.0,3186302.0,10343100.0,6303.0,160829.0,6270792.0,14733.0,12307.0,1019600.0
2002-04-29,503924.0,927644.0,595740.0,2572211.0,47918.0,3829614.0,3966698.0,91983.0,1710044.0,2586302.0,2989370.0,2810785.0,559706.0,271702.0,31801.0,462145.0,171900.0,9663823.0,3653380.0,4209371.0,669028.0,16151049.0,1659540.0,3911000.0,6325.0,177974.0,4279300.0,3721.0,21853.0,827100.0
2002-04-30,4283936.0,1056089.0,1002035.0,2373927.0,191425.0,11852862.0,3904073.0,52644.0,1351524.0,3985181.0,5236077.0,6176901.0,1695928.0,478740.0,3599.0,301537.0,53300.0,14156459.0,3083331.0,5083136.0,856734.0,19993290.0,1707568.0,4352400.0,9775.0,130539.0,7100969.0,24753.0,56791.0,464200.0
2002-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2002-05-02,11441552.0,987556.0,1045398.0,3689156.0,547538.0,7850242.0,3655252.0,194643.0,2398882.0,2755215.0,5064402.0,1446947.0,1081145.0,147413.0,35866.0,564359.0,108900.0,5823829.0,5299948.0,8370380.0,1007776.0,36141347.0,1396271.0,3392800.0,21023.0,80083.0,3876958.0,6472.0,29217.0,1684900.0
2002-05-03,2192044.0,631822.0,1078186.0,8452273.0,416718.0,6430218.0,3601643.0,218496.0,1827501.0,3743462.0,4584441.0,2143365.0,2179612.0,193636.0,12333.0,405949.0,172200.0,11146858.0,5718423.0,8685482.0,995216.0,39842080.0,1622332.0,3476500.0,17588.0,33337.0,4894004.0,9459.0,53563.0,824900.0
2002-05-06,2232816.0,502133.0,382027.0,5225939.0,173549.0,2140826.0,1585593.0,85821.0,1017223.0,1299986.0,1527045.0,1838128.0,577220.0,114749.0,3200.0,120462.0,100800.0,3724608.0,2632222.0,3360289.0,511560.0,17362390.0,1879113.0,3949600.0,6484.0,19186.0,3625109.0,4386.0,16813.0,208100.0
2002-05-07,915028.0,768800.0,817642.0,5540372.0,179250.0,5564104.0,4216879.0,111291.0,1706279.0,3697312.0,3909706.0,3835101.0,897171.0,169389.0,13406.0,322339.0,66600.0,9372899.0,4735334.0,7196903.0,1678044.0,26633814.0,1395361.0,4209700.0,11299.0,112996.0,5871043.0,9666.0,69331.0,503200.0
2002-05-08,6566464.0,716711.0,642686.0,5689992.0,188296.0,5078438.0,2396384.0,146820.0,3092661.0,2000899.0,3148274.0,2267679.0,901628.0,310908.0,45196.0,382647.0,53500.0,5465048.0,4596131.0,7336880.0,1334720.0,24092428.0,1654209.0,2524100.0,2827.0,40095.0,4535426.0,1838.0,15804.0,672300.0
2002-05-09,3200240.0,523644.0,310533.0,3338241.0,87888.0,2356578.0,1113514.0,112866.0,1412635.0,1202794.0,2257423.0,1435272.0,332252.0,82018.0,57.0,59930.0,54300.0,2875427.0,2161899.0,2889602.0,389860.0,13189374.0,506308.0,846100.0,1299.0,27534.0,3092210.0,1299.0,5070.0,891400.0
2002-05-10,5606176.0,659467.0,567803.0,3290672.0,207714.0,7226160.0,1816300.0,120645.0,3412566.0,1300063.0,2161419.0,2281487.0,1168272.0,123050.0,4730.0,560379.0,106800.0,3877945.0,3749920.0,5268653.0,363334.0,23873980.0,591569.0,1949200.0,5037.0,20193.0,4387395.0,16902.0,24032.0,1238100.0
2002-05-13,754944.0,387556.0,691587.0,4743268.0,286401.0,4795994.0,1916375.0,125763.0,2453559.0,1521900.0,2214494.0,1884530.0,615347.0,126262.0,22193.0,107408.0,91500.0,4114359.0,3073267.0,3414362.0,784182.0,20163868.0,1152648.0,1637500.0,7028.0,22684.0,5938358.0,1854.0,4220.0,957600.0
2002-05-14,10850544.0,635111.0,944279.0,3872655.0,304412.0,6503470.0,2417668.0,240276.0,1955656.0,2322977.0,4039433.0,2725314.0,631673.0,194959.0,13929.0,290240.0,103900.0,7470765.0,5138296.0,5602845.0,1005314.0,25682536.0,1438503.0,4638300.0,8087.0,36809.0,6586009.0,8623.0,12481.0,576700.0
2002-05-15,1933412.0,483467.0,742601.0,5113553.0,282136.0,5044738.0,2196785.0,102591.0,1655093.0,2658196.0,2854489.0,2607522.0,856577.0,232026.0,53108.0,354467.0,119900.0,7530723.0,4795355.0,4464858.0,972912.0,30644952.0,652785.0,2757200.0,5100.0,87026.0,8413677.0,19398.0,17836.0,698200.0
2002-05-16,1052660.0,576444.0,951794.0,2594113.0,387813.0,4626508.0,2147614.0,127539.0,1698719.0,3575211.0,3278907.0,2725521.0,1132338.0,194280.0,27876.0,181080.0,87500.0,8312225.0,4540691.0,3780283.0,1144994.0,17848404.0,684013.0,2645800.0,3396.0,40863.0,3688265.0,3592.0,23038.0,678100.0
2002-05-17,1056880.0,742044.0,806047.0,3534950.0,86322.0,9256808.0,2728444.0,192591.0,3008387.0,2955548.0,3508737.0,2194645.0,1196203.0,221692.0,36461.0,347259.0,119900.0,11275872.0,8141076.0,5254297.0,651242.0,23000942.0,728077.0,2940300.0,4410.0,115885.0,4334582.0,12862.0,34619.0,614200.0
2002-05-20,547768.0,380178.0,409442.0,1380045.0,60689.0,2744380.0,1509615.0,786189.0,831701.0,1807641.0,1488080.0,696819.0,346983.0,154133.0,8822.0,269296.0,129100.0,2816879.0,2084085.0,2152509.0,361716.0,6442267.0,292163.0,1034500.0,1185.0,29442.0,3075467.0,912.0,10001.0,216300.0
2002-05-21,5037248.0,613511.0,841346.0,2062436.0,313397.0,6113166.0,2573888.0,444762.0,1568583.0,5704285.0,8596958.0,2352948.0,1122174.0,318883.0,20461.0,197292.0,65900.0,6318667.0,5383828.0,4416397.0,472414.0,10465214.0,687283.0,2473300.0,3742.0,20220.0,3807157.0,8216.0,75027.0,869200.0
2002-05-22,1386868.0,575644.0,963494.0,2990338.0,400450.0,6362812.0,2514842.0,255288.0,2620731.0,1824780.0,4209262.0,1913131.0,1113500.0,199705.0,33300.0,360441.0,55100.0,6163470.0,6806150.0,5376026.0,722862.0,28135836.0,929815.0,2235300.0,12349.0,32039.0,5496350.0,2553.0,33118.0,999600.0
2002-05-23,3385824.0,762311.0,1113609.0,2829836.0,259099.0,4691858.0,2324302.0,151224.0,2371864.0,2074777.0,3740154.0,1449089.0,988395.0,229834.0,10453.0,112846.0,53400.0,6684558.0,5823282.0,4733330.0,494826.0,31349704.0,497993.0,2254700.0,13809.0,39194.0,4421092.0,3661.0,10083.0,749200.0
2002-05-24,2063472.0,714489.0,849689.0,4214261.0,295997.0,4419308.0,2067410.0,248361.0,1735462.0,1674039.0,2609564.0,3570263.0,756384.0,469592.0,22802.0,139916.0,153800.0,5965344.0,3946176.0,2686006.0,626030.0,18176643.0,415174.0,2891800.0,24920.0,64846.0,2971481.0,40498.0,12921.0,463200.0
2002-05-27,439368.0,541511.0,599230.0,1426656.0,177769.0,3124154.0,1531923.0,143970.0,597408.0,2559918.0,1771508.0,3520951.0,280330.0,341174.0,16112.0,195930.0,253800.0,3685029.0,3470733.0,2190019.0,239368.0,10623162.0,296136.0,1588200.0,15327.0,99985.0,3080105.0,236224.0,17782.0,306400.0
2002-05-28,0.0,546756.0,0.0,2702187.0,215249.0,0.0,0.0,111780.0,0.0,3611069.0,2287825.0,3436050.0,536294.0,250458.0,8237.0,0.0,132300.0,9649571.0,0.0,0.0,541176.0,0.0,473304.0,1830000.0,6528.0,89597.0,3830466.0,85535.0,0.0,410000.0
2002-05-29,2059008.0,561867.0,1008262.0,3001631.0,542514.0,5707904.0,2996174.0,252855.0,1949822.0,12825915.0,6827148.0,8807136.0,947796.0,213863.0,18026.0,143931.0,185400.0,6490692.0,4231633.0,3651721.0,678502.0,20111919.0,3603398.0,2481400.0,3965.0,46826.0,3513714.0,8533.0,42663.0,422200.0
2002-05-30,541920.0,444533.0,1170951.0,3853901.0,233167.0,5609324.0,2812274.0,224094.0,1513070.0,2771484.0,3340229.0,3129913.0,1029312.0,423474.0,23805.0,223459.0,94600.0,10128614.0,4395594.0,4166179.0,643734.0,15402231.0,602662.0,2534900.0,7073.0,30661.0,3235338.0,25378.0,40283.0,867300.0
2002-05-31,2403072.0,718578.0,1587252.0,2819980.0,178045.0,6185642.0,2601222.0,809259.0,1502947.0,3786506.0,2411942.0,2279805.0,830501.0,690794.0,57854.0,377790.0,140800.0,6611410.0,3563343.0,4401703.0,1678070.0,16826756.0,2018809.0,4103500.0,9324.0,66171.0,3601084.0,54856.0,307610.0,1317700.0
2002-06-03,513596.0,528533.0,581719.0,1948545.0,110847.0,4214010.0,1693353.0,93279.0,1308859.0,1853855.0,1426955.0,1452625.0,417087.0,174648.0,2158.0,268242.0,79400.0,4120392.0,3912555.0,2912647.0,418242.0,8795211.0,568805.0,1584500.0,7401.0,20644.0,2970735.0,2967.0,73405.0,261300.0
2002-06-04,612736.0,649422.0,1295754.0,2701844.0,149231.0,7848072.0,3504551.0,198798.0,1954048.0,2783299.0,4139123.0,2501510.0,1021031.0,275090.0,5812.0,251793.0,123400.0,10271381.0,6486718.0,4441552.0,1081540.0,18995396.0,1368861.0,3935400.0,9898.0,46243.0,5384525.0,19595.0,41936.0,514600.0
2002-06-05,1175208.0,540356.0,925285.0,2524505.0,434523.0,4754968.0,3072350.0,269499.0,1530984.0,2350272.0,3017833.0,2529712.0,1474372.0,131193.0,3842.0,272453.0,86100.0,4940700.0,4206853.0,3268436.0,1760066.0,15904164.0,974164.0,2821200.0,12337.0,35431.0,5083474.0,24999.0,101670.0,497500.0
2002-06-06,1138792.0,838133.0,838065.0,3209428.0,378092.0,7167058.0,3337375.0,172005.0,1811857.0,3104855.0,3301559.0,2177797.0,773962.0,234374.0,25487.0,302110.0,301300.0,4566920.0,5114174.0,3744214.0,602052.0,21383812.0,1063822.0,3141400.0,7412.0,82892.0,3925309.0,45473.0,50015.0,616100.0
2002-06-07,756040.0,1264711.0,1010049.0,6039948.0,350156.0,5917244.0,3995515.0,128538.0,1917388.0,2797237.0,4909775.0,2583021.0,1028232.0,226816.0,5931.0,306996.0,158000.0,8351171.0,5200837.0,5796983.0,895710.0,24066118.0,1332237.0,6286000.0,12899.0,76188.0,5447000.0,27595.0,55217.0,740800.0
2002-06-10,902116.0,493067.0,733756.0,2432105.0,133368.0,3874224.0,2119056.0,143355.0,1423114.0,2715995.0,2275866.0,1676128.0,615480.0,187446.0,1852.0,287136.0,333600.0,4667534.0,4432609.0,3793256.0,624098.0,16172190.0,792038.0,2724800.0,8361.0,63388.0,3204717.0,56811.0,5932.0,362700.0
2002-06-11,928324.0,642578.0,1013355.0,4163749.0,138899.0,5802292.0,2940976.0,86169.0,2284651.0,2483861.0,3071714.0,4740002.0,933079.0,183437.0,2106.0,230128.0,216300.0,5431331.0,4965448.0,6186010.0,532150.0,20044796.0,1117015.0,2593600.0,3580.0,566491.0,5087199.0,20797.0,27961.0,329800.0
2002-06-12,922092.0,1154756.0,1025161.0,6272796.0,320503.0,6080848.0,3193289.0,67503.0,1840284.0,3897666.0,3521251.0,2700116.0,949327.0,263709.0,3769.0,457420.0,119700.0,8562016.0,4931280.0,5688223.0,468826.0,22179324.0,980688.0,3292600.0,3677.0,105709.0,5334787.0,21498.0,47450.0,705700.0
2002-06-13,1120140.0,917333.0,1109820.0,5952408.0,127956.0,5278944.0,3245960.0,115389.0,2770708.0,2994517.0,3784565.0,3678835.0,2318183.0,238766.0,6274.0,460214.0,94300.0,12916478.0,5465407.0,6966370.0,494898.0,23707020.0,1102910.0,3847700.0,11803.0,124815.0,4557940.0,19000.0,53147.0,679800.0
2002-06-14,8511408.0,1071378.0,1419536.0,4011050.0,537153.0,7793990.0,4307969.0,163830.0,3947232.0,4721803.0,6321595.0,4417741.0,3631803.0,498946.0,4738.0,762580.0,196200.0,9082238.0,8579952.0,9162235.0,905488.0,38647272.0,1365634.0,5080300.0,25386.0,126034.0,5554586.0,24489.0,17090.0,901700.0
2002-06-17,2865856.0,846044.0,1255145.0,3296627.0,199620.0,5698128.0,3362257.0,81714.0,2106541.0,2636331.0,4177722.0,2685558.0,832045.0,224885.0,3078.0,249645.0,451900.0,6529877.0,4588216.0,5475966.0,848172.0,24464826.0,690266.0,4851500.0,8383.0,97070.0,6357887.0,10242.0,45688.0,641800.0
2002-06-18,764020.0,913778.0,1656077.0,3453570.0,139606.0,4887996.0,3084130.0,107781.0,1410384.0,2233516.0,3430838.0,4187159.0,1207706.0,138729.0,2524.0,268926.0,516500.0,7881122.0,4942815.0,6371954.0,1092796.0,17399460.0,1049880.0,3881700.0,10825.0,44361.0,6257926.0,7724.0,24465.0,663200.0
2002-06-19,1122576.0,895733.0,1253453.0,3923167.0,138041.0,6102132.0,3032304.0,144156.0,2958230.0,2335597.0,3244660.0,2034514.0,1369206.0,305934.0,3805.0,386613.0,243700.0,7744607.0,4922895.0,6616151.0,674828.0,22358312.0,1041747.0,3739200.0,2869.0,74015.0,4575889.0,5560.0,30801.0,687100.0
2002-06-20,6486592.0,1011822.0,2104040.0,4403852.0,166020.0,6505962.0,4561062.0,235329.0,3753612.0,4134484.0,7256141.0,3381770.0,1422052.0,358292.0,4152.0,769491.0,199800.0,8797639.0,7364983.0,7355358.0,1188038.0,30924771.0,1318824.0,4158600.0,13107.0,100833.0,6757951.0,13295.0,37809.0,923200.0
2002-06-21,5261340.0,863289.0,4198378.0,2875762.0,269266.0,26456236.0,16478208.0,386439.0,11046030.0,4611329.0,5163219.0,4510842.0,939647.0,329195.0,2947.0,703536.0,121500.0,9575704.0,22362646.0,22170220.0,696706.0,74833000.0,1630453.0,4230100.0,14530.0,143127.0,13337902.0,5780.0,43872.0,704800.0
